id,brand,model,type,resolution_label,megapixels,sensor,field_of_view_deg,night_vision_type,ip_rating,ik_rating,two_way_audio,release_year,community_notes_count
provision-isr-i4-360ipen-mvf-v4,Provision-ISR,I4-360IPEN-MVF-V4,bullet,6MP,6,"1/2.5"" CMOS",108-35,ir,IP67,,true,,0
provision-isr-i4-380a-mvf,Provision-ISR,I4-380A-MVF,bullet,4K,8,"1/2.5"" CMOS",82.5-31.5,ir,IP67,,,,0
provision-isr-i4-380ipsn-28-v3,Provision-ISR,I4-380IPSN-28-V3,bullet,8MP,8,"1/2.8"" CMOS",112,ir,IP67,,false,,0
provision-isr-i4-380ipsn-mvf-v3,Provision-ISR,I4-380IPSN-MVF-V3,bullet,8MP,8,"1/2.8"" CMOS",102.7-32.2,ir,IP67,,false,,0
provision-isr-i5pt-320ipmx10-p,Provision-ISR,I5PT-320IPMX10-P,ptz,2MP,2,"1/2.9"" CMOS",5.4-50.4,ir,IP66,,,,0
provision-isr-i5pt-320ipmx4-p,Provision-ISR,I5PT-320IPMX4-P,ptz,2MP,2,"1/2.9"" CMOS",22.6-81.2,ir,IP66,,,,0
provision-isr-i5pt-390ax10,Provision-ISR,I5PT-390AX10,ptz,1080p,2,"1/3"" CMOS",5.4-50.4,ir,IP66,,,,0
provision-isr-i5pt-390ax4,Provision-ISR,I5PT-390AX4,ptz,1080p,2,"1/3"" CMOS",22.6-81.2,ir,IP66,,,,0
provision-isr-i6-2120ipen-mvf-v5,Provision-ISR,I6-2120IPEN-MVF-V5,bullet,12MP,12,"1/1.7"" CMOS",98-47,ir,IP67,,true,,0
provision-isr-i6-220lprn-mvf1,Provision-ISR,I6-220LPRN-MVF1,bullet,2MP,2,"1/1.8"" CMOS",110-48,ir,IP67,,true,,0
provision-isr-i6-220lprn-mvf2,Provision-ISR,I6-220LPRN-MVF2,bullet,2MP,2,"1/1.8"" CMOS",46-16,ir,IP67,,true,,0
provision-isr-i6-240lprn-mvf1,Provision-ISR,I6-240LPRN-MVF1,bullet,4MP,4,"1/1.8"" CMOS",110-48,ir,IP67,,true,,0
provision-isr-i6-240lprn-mvf2,Provision-ISR,I6-240LPRN-MVF2,bullet,4MP,4,"1/1.8"" CMOS",42-16,ir,IP67,,true,,0
provision-isr-i6-320ipe-mvf,Provision-ISR,I6-320IPE-MVF,bullet,2MP,2,,103-32,ir,IP67,,true,,0
provision-isr-i6-320ipen-mvf,Provision-ISR,I6-320IPEN-MVF,bullet,2MP,2,"1/2.8"" CMOS",103-32,ir,IP67,,true,,0
provision-isr-i6-320lpr-mvf1,Provision-ISR,I6-320LPR-MVF1,bullet,2MP,2,"1/2.8"" CMOS",103.4-32.4,ir,IP67,,true,,0
provision-isr-i6-320lpr-mvf2,Provision-ISR,I6-320LPR-MVF2,bullet,2MP,2,"1/2.8"" CMOS",44-17.6,ir,IP67,,true,,0
provision-isr-i6-340ipe-mvf-g,Provision-ISR,I6-340IPE-MVF-G,bullet,4MP,4,,94.3-29.9,ir,IP67,,true,,0
provision-isr-i6-340ipen-mvf,Provision-ISR,I6-340IPEN-MVF,bullet,4MP,4,"1/3"" CMOS",94.3-29.9,ir,IP67,,true,,0
provision-isr-i6-340ipen-mvf-g-v4,Provision-ISR,I6-340IPEN-MVF-G-V4,bullet,4MP,4,"1/3"" CMOS",105-33,ir,IP67,,true,,0
provision-isr-i6-340ipen-mvf-v4,Provision-ISR,I6-340IPEN-MVF-V4,bullet,4MP,4,"1/3"" CMOS",94.3-29.9,ir,IP67,,true,,0
provision-isr-i6-340ipen-mvf-v5,Provision-ISR,I6-340IPEN-MVF-V5,bullet,4MP,4,"1/3"" CMOS",105-33,ir,IP67,,true,,0
provision-isr-i6-340lprn-mvf1,Provision-ISR,I6-340LPRN-MVF1,bullet,4MP,4,"1/2.8"" CMOS",103-48,ir,IP67,,true,,0
provision-isr-i6-340lprn-mvf2,Provision-ISR,I6-340LPRN-MVF2,bullet,4MP,4,"1/2.8"" CMOS",41-15,ir,IP67,,true,,0
provision-isr-i6-360ipen-mvf-v5,Provision-ISR,I6-360IPEN-MVF-V5,bullet,6MP,6,"1/2.5"" CMOS",106-35,ir,IP67,,true,,0
provision-isr-i6-380ipe-mvf,Provision-ISR,I6-380IPE-MVF,bullet,8MP,8,"1/3"" CMOS",96-32,ir,IP67,,true,,0
provision-isr-i6-380ipen-mvf-v5,Provision-ISR,I6-380IPEN-MVF-V5,bullet,8MP,8,"1/2.8"" CMOS",97-32,ir,IP67,,true,,0
provision-isr-i8-340ipen-mvf2-v5,Provision-ISR,I8-340IPEN-MVF2-V5,bullet,4MP,4,"1/3"" CMOS",43-18,ir,IP67,,true,,0
provision-isr-iv-320ipsn-37,Provision-ISR,IV-320IPSN-37,bullet,2MP,2,"1/2.8"" CMOS",83,ir,IP67,,false,,0
provision-isr-iv-390a37-v2,Provision-ISR,IV-390A37-V2,covert,1080p,2,"1/3"" CMOS",78,ir,,,,,0
provision-isr-mc-322ipe-37,Provision-ISR,MC-322IPE-37,box,2MP,2,"1/2.8"" CMOS",89,,,,false,,0
provision-isr-mc-392a37,Provision-ISR,MC-392A37,covert,1080p,2,"1/3"" CMOS",78,,,,,,0
provision-isr-mw-392a37,Provision-ISR,MW-392A37,covert,1080p,2,"1/3"" CMOS",83,,,,,,0
provision-isr-mz-10a-2-ir,Provision-ISR,MZ-10A-2(IR),ptz,1080p,2,"1/3"" CMOS",,ir,IP66,,,,0
provision-isr-mz-20ipm-2-ir,Provision-ISR,MZ-20IPM-2(IR),ptz,2MP,2,"1/2.8"" CMOS",,ir,IP66,,,,0
provision-isr-sol1-240adsrn-36,Provision-ISR,SOL1-240ADSRN-36,bullet,4MP,4,"1/1.8"" CMOS",92,color,IP67,,true,,0
provision-isr-tl-340ipern-36,Provision-ISR,TL-340IPERN-36,bullet,4MP,4,"1/2.8"" CMOS",84.8,color,IP67,,false,,0
provision-isr-z4-25ipe-2-ir,Provision-ISR,Z4-25IPE-2(IR),ptz,2MP,2,"1/2.8"" CMOS",,ir,IP67,,,,0
provision-isr-z4-25ipe-4-ir,Provision-ISR,Z4-25IPE-4(IR),ptz,4MP,4,"1/2.5"" CMOS",,ir,IP67,,,,0
provision-isr-z5-25ipe-2-ir,Provision-ISR,Z5-25IPE-2(IR),ptz,2MP,2,"1/2.8"" CMOS",,ir,IP67,,true,,0
provision-isr-z5-25ipe-4-ir,Provision-ISR,Z5-25IPE-4(IR),ptz,4MP,4,,,ir,IP67,,true,,0
provision-isr-z6-32ipe-4-ir,Provision-ISR,Z6-32IPE-4(IR),ptz,4MP,4,"1/1.8"" CMOS",,ir,IP67,,true,,0
provision-isr-ze-20a-2-ir,Provision-ISR,ZE-20A-2(IR),ptz,1080p,2,"1/2.8"" CMOS",,ir,IP66,,,,0
provision-isr-zp-20a-2-ir,Provision-ISR,ZP-20A-2(IR),ptz,1080p,2,"1/2.8"" CMOS",56.2-3.1,ir,IP66,,,,0
qubo-bullet-cam-pro,Qubo,Bullet Cam Pro,bullet,3MP 2K,3,CMOS,107 horizontal,color,IP66,,false,2023,0
qubo-doorbell-cam,Qubo,Smart Video Doorbell,doorbell,1080p HD,2,,156 diagonal,color,IP44,,true,2024,0
qubo-smart-cam-360-3mp,Qubo,Smart Cam 360° 3MP,ptz,3MP 2K,3,CMOS,360 pan / 90 tilt,color,IP20,,true,2022,0
qubo-smart-cam-360-pro-4mp,Qubo,Smart Camera 360° Pro 4MP,ptz,4MP QHD,4,CMOS,360 pan / 90 tilt,color,IP20,,true,2024,0
reolink-altas,Reolink,Altas,bullet,2K QHD,4,"1/1.8"" CMOS",90 horizontal/50 vertical,color,IP66,,true,2024,0
reolink-altas-go-pt,Reolink,Altas Go PT,ptz,2K QHD,4,"1/1.8"" CMOS",104 horizontal/54 vertical,hybrid,IP65,,true,2024,0
reolink-altas-pt-ultra,Reolink,Altas PT Ultra,ptz,4K UHD,8,"1/1.8"" CMOS",355 pan/90 tilt,color,IP65,,true,2024,0
reolink-argus-2,Reolink,Argus 2,bullet,1080p HD,2,Starlight CMOS,130 diagonal,ir,IP65,,true,2019,0
reolink-argus-2e,Reolink,Argus 2E,bullet,3MP 2K,3,"1/2.7"" CMOS",120 diagonal,ir,IP65,,true,2021,0
reolink-argus-3-2k,Reolink,Argus 3 2K,bullet,2K QHD,4,"1/3"" CMOS",122 diagonal,hybrid,IP65,,true,2022,0
reolink-argus-3-pro,Reolink,Argus 3 Pro,bullet,2K+ Super HD,5,"1/2.7"" CMOS",105 horizontal / 55 vertical,hybrid,IP65,,true,2021,0
reolink-argus-3-pro-au,Reolink,Argus 3 Pro (Australia),bullet,2K+ Super HD,5,CMOS,105 horizontal / 55 vertical,hybrid,IP65,,true,2021,0
reolink-argus-3-ultra,Reolink,Argus 3 Ultra,bullet,4K UHD,8,"1/2.7"" CMOS",105 horizontal / 55 vertical,hybrid,IP65,,true,2023,0
reolink-argus-4-pro,Reolink,Argus 4 Pro,dual-lens,4K UHD,8,"1/1.8"" CMOS",180 horizontal,color,IP66,,true,2024,0
reolink-argus-4-pro-at,Reolink,Argus 4 Pro (Austria),dual-lens,4K UHD,8,"1/1.8"" CMOS",180 horizontal / 50 vertical,color,IP66,,true,2024,0
reolink-argus-eco,Reolink,Argus Eco,bullet,3MP Super HD,3,"1/2.7"" CMOS",100 diagonal,ir,IP65,,true,2019,0
reolink-argus-eco-ultra,Reolink,Argus Eco Ultra,bullet,4K UHD,8,"1/2.7"" CMOS",105 horizontal,hybrid,IP66,,true,2023,0
reolink-argus-magicam,Reolink,Argus MagiCam,box,1080p,2,"1/3.2"" CMOS",113.3 horizontal / 62.7 vertical / 132 diagonal,ir,IP67,,true,2026,0
reolink-argus-pro,Reolink,Argus Pro,bullet,1080p HD,2,Starlight CMOS,130 diagonal,ir,IP65,,true,2018,0
reolink-argus-pt,Reolink,Argus PT,ptz,5MP (2K+),5,"1/2.7"" CMOS",355 pan/140 tilt,hybrid,IP64,,true,,0
reolink-argus-pt-2k,Reolink,Argus PT 2K,ptz,2K QHD,4,"1/3"" CMOS",355 pan/140 tilt,ir,IP64,,true,2023,0
reolink-argus-pt-ultra,Reolink,Argus PT Ultra,ptz,4K UHD,8,"1/2.7"" CMOS",355 pan / 140 tilt,hybrid,IP64,,true,2024,0
reolink-argus-solar,Reolink,Argus Solar,bullet,5MP,5,"1/2.7"" CMOS",110 horizontal / 58 vertical / 132 diagonal,hybrid,IP67,,true,2026,0
reolink-argus-track,Reolink,Argus Track,ptz,4K UHD,8,"1/2.7"" CMOS",355 pan / 50 tilt,hybrid,IP65,,true,2024,0
reolink-b1200,Reolink,B1200,bullet,12MP UHD,12,"1/2.49"" CMOS",93 horizontal / 49 vertical,hybrid,IP67,,true,2022,0
reolink-b400,Reolink,B400,bullet,4MP,4,"1/3"" CMOS",80 horizontal / 42 vertical,ir,IP66,,false,2020,0
reolink-b500,Reolink,B500,bullet,5MP,5,"1/2.7"" CMOS",80 horizontal / 58 vertical,ir,IP66,,false,2021,0
reolink-b800,Reolink,B800,bullet,4K UHD,8,"1/2.8"" CMOS",87 horizontal / 47 vertical,ir,IP66,,false,2021,0
reolink-cx410,Reolink,CX410,bullet,2K QHD,4,"1/1.8"" CMOS",89 horizontal,color,IP67,,true,2023,0
reolink-cx410w,Reolink,CX410W,bullet,2K QHD,4,"1/1.8"" CMOS",89 horizontal,color,IP67,,true,2024,0
reolink-cx810,Reolink,CX810,bullet,4K UHD,8,"1/1.8"" CMOS",93.2 horizontal / 48.2 vertical,color,IP67,,true,2024,0
reolink-cx820,Reolink,CX820,turret,4K UHD,8,"1/1.8"" CMOS",93.2 horizontal / 48.2 vertical,color,IP67,,true,2024,0
reolink-d1200,Reolink,D1200,dome,12MP UHD,12,"1/2.49"" CMOS",93 horizontal / 49 vertical,hybrid,IP67,,true,2022,0
reolink-d400,Reolink,D400,dome,4MP,4,"1/3"" CMOS",80 horizontal / 42 vertical,ir,IP66,,false,2020,0
reolink-d500,Reolink,D500,dome,5MP,5,"1/2.7"" CMOS",80 horizontal / 42 vertical,ir,IP66,,false,2021,0
reolink-d800,Reolink,D800,dome,4K UHD,8,"1/2.8"" CMOS",87 horizontal / 47 vertical,ir,IP66,,false,2021,0
reolink-duo-2-battery,Reolink,Duo 2 Battery,dual-lens,4K Panoramic,8,"1/2.7"" CMOS (x2)",170 horizontal,hybrid,IP66,,true,2024,0
reolink-duo-2-lte,Reolink,Duo 2 LTE,bullet,6MP 180° dual-lens,6,"1/3"" CMOS dual-lens",170 horizontal / 50 vertical,hybrid,IP66,,true,2023,0
reolink-duo-2-poe,Reolink,Duo 2 PoE,dual-lens,4K UHD,8,"1/2.7"" CMOS (dual)",180 horizontal / 60 vertical,hybrid,IP67,,true,2022,0
reolink-duo-2-wifi,Reolink,Duo 2 WiFi,dual-lens,4K UHD,8,"Dual 1/2.7"" CMOS",180 horizontal / 60 vertical,hybrid,IP67,,true,2022,0
reolink-duo-2v-poe,Reolink,Duo 2V PoE,dual-lens,4K UHD,8,"Dual 1/2.65"" CMOS",180 horizontal / 57 vertical,hybrid,IP67,IK10,true,2023,0
reolink-duo-3-poe,Reolink,Duo 3 PoE,dual-lens,16MP,16,"Dual 1/2.7"" CMOS (4K per lens)",180 horizontal / 55 vertical,hybrid,IP67,,true,2024,0
reolink-duo-3-wifi,Reolink,Duo 3 WiFi,dual-lens,16MP,16,"Dual 1/2.7"" CMOS (4K each)",180 horizontal / 55 vertical,hybrid,IP67,,true,2024,0
reolink-duo-3v-poe,Reolink,Duo 3V PoE,dual-lens,16MP,16,"Dual 1/2.8"" CMOS (4K each)",180 horizontal / 53 vertical,hybrid,IP67,IK10,true,2024,0
reolink-duo-4g,Reolink,Duo 4G,bullet,2×4MP 180° dual-lens,4,"1/3"" CMOS",150 horizontal / 44 vertical,hybrid,IP66,,true,2022,0
reolink-duo-floodlight-poe,Reolink,Duo Floodlight PoE,dual-lens,4K UHD,8,"Dual 1/2.7"" CMOS",180 horizontal / 60 vertical,hybrid,IP66,,true,2023,0
reolink-duo-floodlight-wifi,Reolink,Duo Floodlight WiFi,floodlight,4K UHD (dual-lens),8,"1/2.7"" CMOS (dual)",180,hybrid,IP67,,true,2024,0
reolink-e1-indoor,Reolink,E1,ptz,1080p HD,4,"1/3"" CMOS",84 horizontal/45 vertical,ir,IP20,,true,2019,0
reolink-e1-outdoor-cx,Reolink,E1 Outdoor CX,ptz,2K,4,"1/1.8"" CMOS",89 horizontal/46 vertical,color,IP65,,false,2024,0
reolink-e1-outdoor-poe,Reolink,E1 Outdoor PoE,ptz,4K UHD,8,"1/2.8"" CMOS",90-50 horizontal/53-30 vertical,hybrid,IP65,,true,2022,0
reolink-e1-outdoor-pro,Reolink,E1 Outdoor Pro,ptz,4K UHD,8,"1/2.8"" CMOS",94-50 horizontal/53-30 vertical,hybrid,IP65,,true,2023,0
reolink-e1-outdoor-se-poe,Reolink,E1 Outdoor SE PoE,ptz,4K UHD,8,"1/2.7"" CMOS",88 horizontal/45 vertical,hybrid,IP65,,true,2024,0
reolink-e1-outdoor-wifi,Reolink,E1 Outdoor,ptz,5MP,5,"1/2.7"" CMOS",90-50 horizontal/53-30 vertical,hybrid,IP65,,true,2020,0
reolink-e1-pro,Reolink,E1 Pro,ptz,5MP Super HD,5,"1/2.7"" CMOS",82 horizontal/43 vertical,ir,,,true,2020,0
reolink-e1-zoom,Reolink,E1 Zoom,ptz,4K,8,"1/2.8"" CMOS",,ir,IP20,,true,2020,1
reolink-elite-floodlight-wifi,Reolink,Elite Floodlight WiFi,dual-lens,4K+4MP dual-lens,8,"1/2.7"" CMOS","180 horizontal, 59 vertical",hybrid,IP66,,true,2025,0
reolink-elite-pro-floodlight-poe,Reolink,Elite Pro Floodlight PoE,dual-lens,16MP dual-lens,16,"Dual 1/2.7"" CMOS (8MP each)","180 horizontal, 55 vertical",hybrid,IP66,,true,2026,0
reolink-elite-wifi,Reolink,Elite WiFi,dual-lens,4K Panoramic,8,"1/2.7"" CMOS (x2)",180 horizontal / 59 vertical,hybrid,IP67,,true,2025,0
reolink-fe-p,Reolink,FE-P,fisheye,6MP,6,"1/2.5"" CMOS",360,ir,,,true,2023,0
reolink-fe-w,Reolink,FE-W,fisheye,6MP fisheye,6,"1/2.5"" CMOS",180,ir,,,true,2024,0
reolink-go-4g,Reolink,Go,bullet,1080p HD,2,Starlight CMOS Image Sensor,110 diagonal,ir,IP65,,true,2019,0
reolink-go-pt,Reolink,Go PT,ptz,1080p HD,2,Starlight CMOS,355 pan/140 tilt,ir,,,true,2021,0
reolink-go-pt-plus,Reolink,Go PT Plus,ptz,2K QHD,5,"1/2.7"" CMOS",355 pan/140 tilt,hybrid,IP64,,true,2022,0
reolink-go-pt-s-lite,Reolink,Go PT S Lite,ptz,2K QHD,4,"1/3"" CMOS",95 horizontal/51.5 vertical,hybrid,IP65,,true,2024,0
reolink-go-pt-ultra,Reolink,Go PT Ultra,ptz,4K UHD,8,"1/2.7"" CMOS",355 pan/140 tilt,hybrid,IP64,,true,2023,0
reolink-go-ranger-pt,Reolink,Go Ranger PT,ptz,4K UHD,8,"1/3"" CMOS",90 horizontal/47 vertical,ir,IP65,,true,2024,0
reolink-home-hub,Reolink,Home Hub,box,N/A (hub device),0,,N/A,none,,,false,2024,0
reolink-keen-ranger-pt,Reolink,Keen Ranger PT,ptz,2K QHD,4,"1/3"" CMOS",95 horizontal / 57 vertical / 115 diagonal,ir,,,true,2022,0
reolink-lumus,Reolink,Lumus,bullet,2K QHD,4,"1/2.7"" CMOS","107 horizontal, 57 vertical, 129 diagonal",hybrid,IP65,,true,2021,0
reolink-lumus-pro,Reolink,Lumus Pro,bullet,4K UHD,8,"1/2.7"" CMOS",106 horizontal,ir,IP65,,true,2024,0
reolink-omvi-3i-poe,Reolink,OMVI 3i PoE,panoramic,18MP (10MP panoramic + 8MP PT),18,"3x CMOS: 2x 1/2.7"" 5MP (panoramic) + 1x 1/2.8"" 8MP (PT, 4K)",180 H / 65 V (panoramic) + 55 H / 30 V (PT); PT unit pans 350deg / tilts 50deg,hybrid,IP66,,true,2026,0
reolink-omvi-3i-wifi,Reolink,OMVI 3i WiFi,panoramic,18MP (10MP panoramic + 8MP PT),18,"3x CMOS: 2x 1/2.7"" 5MP (panoramic) + 1x 1/2.8"" 8MP (PT, 4K)",180 H / 65 V (panoramic) + 55 H / 30 V (PT); PT unit pans 350deg / tilts 50deg,hybrid,IP66,,true,2026,0
reolink-omvi-x16-poe,Reolink,OMVI X16 PoE,panoramic,24MP (16MP panoramic + 8MP PTZ),24,"3x CMOS: 2x 8MP (panoramic, 16MP combined) + 1x 8MP (PTZ, 4K, 16x optical zoom)","180 H panoramic (0-22deg motorized tilt, upper lenses) + 360deg endless pan / 95deg tilt (PTZ lens)",hybrid,IP66,,,2026,0
reolink-p340,Reolink,P340,bullet,12MP Spotlight,12,"1/2.49"" CMOS",93 horizontal / 49 vertical,hybrid,IP67,,true,,0
reolink-p430,Reolink,P430,bullet,4K UHD,8,"1/2.8"" CMOS",105-31 horizontal / 55-17 vertical,hybrid,IP67,,true,,0
reolink-p830,Reolink,P830,ptz,4K UHD,8,"1/2.7"" CMOS",88 horizontal / 46 vertical,hybrid,IP65,,true,,0
reolink-reolink-go-plus,Reolink,Go Plus,bullet,4MP QHD,4,"1/2.7"" CMOS",105 horizontal,ir,IP65,,true,2022,0
reolink-rlc-1210a,Reolink,RLC-1210A,bullet,12MP UHD,12,"1/2.49"" CMOS",67 horizontal,ir,IP66,,false,,0
reolink-rlc-1212a,Reolink,RLC-1212A,bullet,12MP UHD,12,"1/2.49"" CMOS",97 horizontal,hybrid,IP67,,true,,0
reolink-rlc-1220a,Reolink,RLC-1220A,dome,12MP UHD,12,"1/2.49"" CMOS",67 horizontal,ir,IP66,,false,,0
reolink-rlc-1224a,Reolink,RLC-1224A,bullet,12MP UHD,12,"1/2.49"" CMOS",93 horizontal,hybrid,IP66,,true,2024,0
reolink-rlc-1240a,Reolink,RLC-1240A,turret,12MP UHD,12,"1/2.49"" CMOS",121 horizontal,hybrid,IP67,IK10,true,2024,0
reolink-rlc-410,Reolink,RLC-410,bullet,5MP,5,"1/2.7"" CMOS",80 horizontal,ir,IP66,,false,,0
reolink-rlc-410s,Reolink,RLC-410S,bullet,1440p Super HD,4,"1/3"" CMOS",80 horizontal / 42 vertical,ir,IP66,,false,2018,0
reolink-rlc-410w,Reolink,RLC-410W,bullet,4MP,4,"1/3"" CMOS",80 horizontal / 42 vertical,ir,IP66,,false,2019,0
reolink-rlc-422,Reolink,RLC-422,dome,5MP,5,"1/2.7"" CMOS",90-31 horizontal / 67-24 vertical,ir,IP66,IK10,false,2019,0
reolink-rlc-423,Reolink,RLC-423,ptz,5MP,5,"1/2.7"" CMOS",87-31 horizontal / 65-24 vertical,ir,IP66,,false,2019,0
reolink-rlc-510a,Reolink,RLC-510A,bullet,5MP,5,"1/2.7"" CMOS",80 horizontal / 42 vertical,ir,IP67,,false,2020,0
reolink-rlc-510wa,Reolink,RLC-510WA,bullet,5MP,5,"1/2.7"" CMOS",80 horizontal,ir,IP67,,false,2021,0
reolink-rlc-511,Reolink,RLC-511,bullet,5MP,5,"1/2.7"" CMOS",90-31 horizontal,ir,IP66,,false,2019,0
reolink-rlc-511w,Reolink,RLC-511W,bullet,5MP,5,"1/2.7"" CMOS",90-31 horizontal,ir,IP66,,false,2020,0
reolink-rlc-511wa,Reolink,RLC-511WA,bullet,5MP,5,"1/2.7"" CMOS",96-27 horizontal,hybrid,IP67,,true,2022,0
reolink-rlc-520,Reolink,RLC-520,dome,5MP,5,"1/2.7"" CMOS",80 horizontal,ir,IP66,,false,2019,0
reolink-rlc-520a,Reolink,RLC-520A,dome,5MP,5,"1/2.7"" CMOS",80 horizontal,ir,IP66,,false,2020,0
reolink-rlc-522,Reolink,RLC-522,bullet,5MP,5,"1/2.7"" CMOS",94-48 horizontal,ir,IP66,,false,2020,0
reolink-rlc-523wa,Reolink,RLC-523WA,ptz,5MP,5,"1/2.7"" CMOS","96-27 horizontal, 69-21 vertical",hybrid,IP66,,true,2021,0
reolink-rlc-540a,Reolink,RLC-540A,turret,5MP,5,"1/2.7"" CMOS","100 horizontal, 75 vertical, 130 diagonal",hybrid,IP67,IK10,true,2024,0
reolink-rlc-542wa,Reolink,RLC-542WA,dome,5MP,5,"1/2.7"" CMOS","96-27 horizontal, 69-21 vertical",ir,IP66,IK10,false,2021,0
reolink-rlc-810a,Reolink,RLC-810A,bullet,4K UHD,8,"1/2.7"" CMOS",87 horizontal,ir,IP67,,false,2020,0
reolink-rlc-810wa,Reolink,RLC-810WA,bullet,4K UHD,8,"1/2.7"" CMOS",88.8 horizontal / 45.2 vertical,hybrid,IP67,,true,2023,0
reolink-rlc-811a,Reolink,RLC-811A,bullet,4K UHD,8,"1/2.8"" CMOS",105-31 horizontal,hybrid,IP67,,true,2021,0
reolink-rlc-811wa,Reolink,RLC-811WA,bullet,4K UHD,8,"1/2.8"" CMOS",105-31 horizontal / 55-17 vertical,hybrid,IP67,,true,2023,0
reolink-rlc-812a,Reolink,RLC-812A,bullet,4K UHD,8,"1/2.49"" CMOS",85 horizontal,color,IP66,,true,2022,0
reolink-rlc-81ma,Reolink,RLC-81MA,dual-lens,4K UHD,8,"1/2.7"" CMOS (x2, wide + telephoto)",109-43 horizontal,hybrid,IP66,,true,2023,0
reolink-rlc-81pa,Reolink,RLC-81PA,ptz,4K UHD,8,"1/2.7"" CMOS",88 horizontal,hybrid,IP67,,true,2023,0
reolink-rlc-820a,Reolink,RLC-820A,dome,4K UHD,8,"1/2.7"" CMOS",87 horizontal / 44 vertical,ir,IP67,,false,2021,0
reolink-rlc-822a,Reolink,RLC-822A,bullet,4K UHD,8,"1/2.8"" CMOS",94-50 horizontal,ir,IP66,,false,2022,0
reolink-rlc-823a,Reolink,RLC-823A,ptz,4K UHD,8,"1/2.8"" CMOS","105-31 horizontal, 55-17 vertical",hybrid,IP66,,true,2021,0
reolink-rlc-823a-16x,Reolink,RLC-823A 16X,ptz,4K UHD,8,"1/2.8"" CMOS","54.2-3.6 horizontal, 41.7-2.1 vertical",ir,IP66,,true,2023,0
reolink-rlc-823s1,Reolink,RLC-823S1,ptz,4K UHD,8,"1/2.8"" CMOS",100-31 horizontal / 55-17 vertical / 123-39 diagonal,hybrid,IP66,,true,2024,0
reolink-rlc-823s1w,Reolink,RLC-823S1W,ptz,4K UHD,8,"1/2.8"" CMOS",100-31 horizontal / 55-17 vertical,hybrid,IP66,,true,2024,0
reolink-rlc-823s2,Reolink,RLC-823S2,ptz,4K UHD,8,"1/2.8"" CMOS",54.2-3.6 horizontal,hybrid,IP66,,true,2024,0
reolink-rlc-824a,Reolink,RLC-824A,bullet,4K UHD,8,"1/2.49"" CMOS",85 horizontal / 44 vertical,color,IP66,,true,2022,0
reolink-rlc-830a,Reolink,RLC-830A,ptz,4K UHD,8,"1/2.7"" CMOS",88 horizontal,hybrid,IP65,,true,2022,0
reolink-rlc-833a,Reolink,RLC-833A,dome,4K UHD,8,"1/2.8"" CMOS",94-50 horizontal,hybrid,IP67,,true,2022,0
reolink-rlc-840a,Reolink,RLC-840A,turret,4K UHD,8,"1/2.49"" CMOS",105 horizontal,hybrid,IP67,IK10,true,2022,0
reolink-rlc-840wa,Reolink,RLC-840WA,dome,4K UHD,8,"1/2.49"" CMOS",105 horizontal,hybrid,IP67,IK10,true,2024,0
reolink-rlc-842a,Reolink,RLC-842A,dome,4K UHD,8,"1/2.8"" CMOS",105-31 horizontal,ir,IP66,IK10,false,2021,0
reolink-rlc-843a,Reolink,RLC-843A,dome,4K UHD,8,"1/2.8"" CMOS",100-31 horizontal,hybrid,IP67,IK10,true,2023,0
reolink-rlc-843wa,Reolink,RLC-843WA,dome,4K UHD,8,"1/2.8"" CMOS",100-31 horizontal,hybrid,IP67,IK10,true,2024,0
reolink-solar-floodlight-cam,Reolink,Solar Floodlight Cam,floodlight,4MP 2K,4,"1/3"" CMOS","150 diagonal (124.5 horizontal, 69.6 vertical)",hybrid,IP66,,true,2026,0
reolink-talon-pro,Reolink,Talon Pro,box,4K UHD,8,"1/1.8"" CMOS",90 horizontal/50 vertical,hybrid,IP67,,true,2024,0
reolink-trackflex-floodlight-wifi,Reolink,TrackFlex Floodlight WiFi,dual-lens,4K UHD,8,"Dual sensors: 1/3"" + 1/2.8"" CMOS",Wide 104 horizontal/60 vertical + Tele 38 horizontal/21 vertical,hybrid,IP66,,true,2025,0
reolink-trackmix-lte,Reolink,TrackMix LTE,dual-lens,4K UHD,8,"1/3"" CMOS","108.4-38 horizontal, 57.3-21.2 vertical",hybrid,IP65,,true,2023,0
reolink-trackmix-lte-c,Reolink,TrackMix LTE C,dual-lens,4K UHD,8,"1/3"" CMOS",108.4-38 horizontal/57.3-21.2 vertical,hybrid,IP65,,true,2024,0
reolink-trackmix-lte-plus,Reolink,TrackMix LTE Plus,dual-lens,2K QHD,4,"1/3"" CMOS","96-38 horizontal, 55-21 vertical",hybrid,IP65,,true,2023,0
reolink-trackmix-poe,Reolink,TrackMix PoE,ptz,4K UHD,8,"1/3"" CMOS (wide) + 1/2.8"" CMOS (telephoto)","104-38 horizontal, 60-21 vertical",hybrid,IP65,,true,2023,0
reolink-trackmix-wifi,Reolink,TrackMix WiFi,ptz,4K UHD,8,"1/3"" CMOS (wide) + 1/2.8"" CMOS (telephoto)","104-38 horizontal, 60-21 vertical",hybrid,IP65,,true,2023,0
reolink-video-doorbell-2nd-gen,Reolink,Video Doorbell 2nd Gen,doorbell,2K,4,,,,,,true,2026,0
